CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE
50055399,MCDONALD'S,Manhattan,490,8 AVENUE,10001,9179652018,Hamburgers,9/5/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A
50147215,REY'S SMOOTHIE,Bronx,1320,JEROME AVENUE,10452,3473733485,"Juice, Smoothies, Fruit Salads",9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,142,N
50033249,ACCIDENTAL BAR,Manhattan,98,AVENUE C,10009,8432613335,American,9/5/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,7,A
50128516,MCDONALDS,Queens,16605,ROCKAWAY BLVD,11434,5165879171,Hamburgers,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,65,
50042177,ABDULLAH SWEETS & RESTAURANT,Brooklyn,91,CHURCH AVENUE,11218,7187665381,Bangladeshi,9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,72,
50128516,MCDONALDS,Queens,16605,ROCKAWAY BLVD,11434,5165879171,Hamburgers,9/5/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,65,
50097040,TWO BOOTS WEST VILLAGE,Manhattan,101,7 AVENUE SOUTH,10014,6468632668,Pizza,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,
40371906,MARINER INN,Brooklyn,3501,AVENUE S,11234,7183768058,American,9/5/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,28,
41040849,DISHES,Manhattan,6,EAST   45 STREET,10017,2126875511,American,9/5/24,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,13,A
50097370,PEAKY BARISTA,Manhattan,2680,BROADWAY,10025,3478397474,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,27,Z
50136082,MAM,Manhattan,70,FORSYTH STREET,10002,3475315165,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27,N
50105213,FITRITION,Queens,2803,ASTORIA BLVD,11102,6462830401,"Juice, Smoothies, Fruit Salads",9/5/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,32,
50127254,COSMIC CAT CAFE,Manhattan,170,EAST    2 STREET,10009,6467704963,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,
50079814,NO. 1 RESTAURANT,Manhattan,4480,BROADWAY,10040,2123041360,Chinese/Cuban,9/5/24,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,11,A
50056254,KUNG FU TEA,Brooklyn,40,HOYT STREET,11201,3472940232,Korean,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A
50145852,BOBA TEA TIME,Bronx,436,EAST  149 STREET,10455,6465318962,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21,N
50154024,KAI PERA,Brooklyn,1312,AVENUE J,11230,7326104604,Jewish/Kosher,9/5/24,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,36,Z
50136082,MAM,Manhattan,70,FORSYTH STREET,10002,3475315165,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,27,N
50151893,KAJIKEN RAMEN,Manhattan,1001,6 AVENUE,10018,6468861577,Japanese,9/5/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,Z
50152288,SON DEL NORTH,Manhattan,177,ORCHARD STREET,10002,9297398835,Latin American,9/5/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50154732,89 & VANWYCK RESTAURANT AND DELI INC,Queens,8824,VAN WYCK EXPY,11418,7187393444,American,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,40,N
40697317,STARBUCKS,Brooklyn,166,7 AVENUE,11215,7183691213,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,
50008206,ROMEO'S PIZZA AND PASTA,Queens,103-20,LIBERTY AVENUE,11417,7188359626,Italian,9/5/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12,A
50104660,OAKBERRY,Manhattan,1158,BROADWAY,10001,3472737271,"Juice, Smoothies, Fruit Salads",9/5/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,13,A
50046863,COCINA DEL SUR,Manhattan,40,WEST   38 STREET,10018,6462741995,Latin American,9/5/24,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,28,
41011581,WOGIES,Manhattan,39,GREENWICH AVENUE,10014,2122292171,American,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A
50042177,ABDULLAH SWEETS & RESTAURANT,Brooklyn,91,CHURCH AVENUE,11218,7187665381,Bangladeshi,9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,72,
50153295,RESERVE CUT @ PARK,Manhattan,109,EAST   56 STREET,10022,3477766985,American,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,17,N
50143363,ROYAL CAFE RESTAURANT & BAR,Bronx,514,EAST  138 STREET,10454,3472702077,Tex-Mex,9/5/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,11,A
50105213,FITRITION,Queens,2803,ASTORIA BLVD,11102,6462830401,"Juice, Smoothies, Fruit Salads",9/5/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,32,
50106640,CHEFSCAPE,Manhattan,116,WEST HOUSTON STREET,10012,7032971068,American,9/5/24,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,11,A
50106065,CALAVERAS CORNER,Manhattan,936,AMSTERDAM AVENUE,10025,2126580678,American,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,Z
50154732,89 & VANWYCK RESTAURANT AND DELI INC,Queens,8824,VAN WYCK EXPY,11418,7187393444,American,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,40,N
40697317,STARBUCKS,Brooklyn,166,7 AVENUE,11215,7183691213,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,
50116682,BAMBINA BLUE,Manhattan,23,CLEVELAND PLACE,10012,4355130424,Frozen Desserts,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11,A
50101959,CHOCK FULL O' NUT,Brooklyn,1701,AVENUE M,11230,6464962867,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A
50143363,ROYAL CAFE RESTAURANT & BAR,Bronx,514,EAST  138 STREET,10454,3472702077,Tex-Mex,9/5/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,11,A
50044252,OPEN MARKET,Manhattan,15,WILLIAM STREET,10005,2127855555,American,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,23,Z
50149506,FAMILY INDIAN RESTAURANT,Bronx,2959,WEBSTER AVENUE,10458,6466645527,Other,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A
50107812,TASTE OF AKKO,Brooklyn,1724,CONEY ISLAND AVENUE,11230,7185522818,Mediterranean,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A
40697317,STARBUCKS,Brooklyn,166,7 AVENUE,11215,7183691213,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25,
50150570,PANERA BREAD #6366,Bronx,46,W 225TH ST,10463,7184756051,American,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,N
50153168,HIGH & DRY,Brooklyn,899,BROADWAY,11206,9298665045,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A
41473969,BUTTERFLIES CHINESE FOOD,Queens,145-109,GUY BREWER BOULEVARD,11434,7185288881,Chinese,9/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A
50048806,WIN SON,Brooklyn,159,GRAHAM AVENUE,11206,3474576010,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,27,
50153589,G.O.A.T CAFÉ,Manhattan,124,EAST   14 STREET,10003,7164662713,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,35,N
50154024,KAI PERA,Brooklyn,1312,AVENUE J,11230,7326104604,Jewish/Kosher,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,36,Z
50136402,JI BEI CHUAN,Manhattan,87,CHRYSTIE STREET,10002,9176756754,Chinese,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27,Z
50144159,LAGHMAN EXPRESS,Brooklyn,6201,20 AVENUE,11204,3478338918,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,41,N
50106062,BROADWAY PIZZA,Manhattan,2709,BROADWAY,10025,2128649298,Pizza,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,51,Z
50078875,STARBUCKS COFFEE #29719,Brooklyn,225,4 AVENUE,11215,5164565160,Coffee/Tea,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A
50109386,UPSIDE PIZZA,Manhattan,51,SPRING STREET,10012,9174092989,Pizza,9/5/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,22,Z
50136082,MAM,Manhattan,70,FORSYTH STREET,10002,3475315165,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50105213,FITRITION,Queens,2803,ASTORIA BLVD,11102,6462830401,"Juice, Smoothies, Fruit Salads",9/5/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,32,
50106640,CHEFSCAPE,Manhattan,116,WEST HOUSTON STREET,10012,7032971068,American,9/5/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11,A
50136402,JI BEI CHUAN,Manhattan,87,CHRYSTIE STREET,10002,9176756754,Chinese,9/5/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,27,Z
50106976,CHICAGO'S PIZZA WITH A TWIST,Queens,11702,ATLANTIC AVE,11419,7185813356,Pizza,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A
41551165,SUNRISE MART,Manhattan,12,EAST   41 STREET,10017,6463809280,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,51,Z
50144159,LAGHMAN EXPRESS,Brooklyn,6201,20 AVENUE,11204,3478338918,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,41,N
41589349,PRONTO PIZZA,Staten Island,337,NEW DORP LANE,10306,7183512700,Pizza,9/5/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,18,
50147215,REY'S SMOOTHIE,Bronx,1320,JEROME AVENUE,10452,3473733485,"Juice, Smoothies, Fruit Salads",9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,142,N
50152245,KENNEDY CHICKEN,Manhattan,85,PITT STREET,10002,9174182274,American,9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
41638069,DUNKIN',Manhattan,1599,ST NICHOLAS AVENUE,10040,2125681039,Donuts,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11,A
41473969,BUTTERFLIES CHINESE FOOD,Queens,145-109,GUY BREWER BOULEVARD,11434,7185288881,Chinese,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A
50144159,LAGHMAN EXPRESS,Brooklyn,6201,20 AVENUE,11204,3478338918,Asian/Asian Fusion,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,41,N
50134156,CANTINA CUBANA,Manhattan,17,AVENUE B,10009,9174450790,Spanish,9/5/24,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,12,A
40371906,MARINER INN,Brooklyn,3501,AVENUE S,11234,7183768058,American,9/5/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,28,
50151950,LA DULCE BAKERY,Queens,10606,JAMAICA AVE,11418,3478691330,Bakery Products/Desserts,9/5/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,27,N
50154630,PARIS BAGUETTE,Queens,4022,82ND ST,11373,6464271900,Bakery Products/Desserts,9/5/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,24,Z
50110379,PICNIC GARDEN BBQ BUFFET,Queens,15405,NORTHERN BLVD,11354,7188865050,Barbecue,9/5/24,Violations were cited in the following area(s).,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Not Critical,18,
50150128,MISSION CEVICHE,Manhattan,7,EAST   17 STREET,10003,6462799316,Peruvian,9/5/24,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,22,N
50151893,KAJIKEN RAMEN,Manhattan,1001,6 AVENUE,10018,6468861577,Japanese,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,27,Z
50152288,SON DEL NORTH,Manhattan,177,ORCHARD STREET,10002,9297398835,Latin American,9/5/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,24,N
40370507,THE PLAYERS,Manhattan,16,GRAMERCY PARK SOUTH,10003,2124756116,American,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A
50044252,OPEN MARKET,Manhattan,15,WILLIAM STREET,10005,2127855555,American,9/5/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,23,Z
50107812,TASTE OF AKKO,Brooklyn,1724,CONEY ISLAND AVENUE,11230,7185522818,Mediterranean,9/5/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A
50106065,CALAVERAS CORNER,Manhattan,936,AMSTERDAM AVENUE,10025,2126580678,American,9/5/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,22,Z
50152245,KENNEDY CHICKEN,Manhattan,85,PITT STREET,10002,9174182274,American,9/5/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,24,N
50154764,ISLAND POPS,Brooklyn,670,NOSTRAND AVENUE,11216,3476401232,Frozen Desserts,9/5/24,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,10,A
50145572,ADOBO MEXICAN GRILL,Brooklyn,1099,CONEY ISLAND AVENUE,11230,5167849844,Mexican,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A
50046863,COCINA DEL SUR,Manhattan,40,WEST   38 STREET,10018,6462741995,Latin American,9/5/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,28,
50106062,BROADWAY PIZZA,Manhattan,2709,BROADWAY,10025,2128649298,Pizza,9/5/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,51,Z
